Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
108308,1.04578,1.943017,1.385326,-0.911608,2.856121,-1.580773,1.154577,0.342923,0.673451,0.610623,-0.525053,-0.848331,0.480597,-0.297683,1.933118,-0.335093,-1.753694,-0.107624,-0.855836,-1.232195,0.01374,-0.984535,0.945197,0.425002,-0.086096,-0.988385,-1.44977,-0.589934,57.52,0
58234,0.463449,0.283023,-1.608052,-0.655166,-1.960852,-0.375536,0.999091,0.798334,1.62235,-0.961925,0.062986,0.711729,1.058161,-2.160169,3.059199,-0.087625,-0.367738,2.23361,1.125055,1.206045,3.919855,-1.485174,-0.51909,-1.280393,0.799009,-1.611238,0.067166,-0.097951,41.85,0
61244,0.25668,1.751998,-0.641024,-1.159402,-2.145252,-0.834782,-1.594042,-2.46149,0.022231,-0.27255,0.112358,1.362364,1.384497,0.027002,0.963983,-0.103832,-0.934821,0.864249,-2.605947,-1.438341,-1.091769,-2.782603,2.091283,-0.990718,-1.9005,-0.922292,-0.353606,0.35597,31.38,0
55496,1.394821,1.467389,1.005903,1.033357,-0.801264,0.870138,-0.665758,2.492028,-0.178059,0.008882,0.524656,-0.271202,1.931467,-0.982596,2.465268,-0.829016,-0.945034,-3.528283,2.265825,-1.053831,3.129089,1.839616,-1.297601,0.171512,0.318865,-0.024227,-2.305307,-0.858962,54.63,0
168655,0.44097,1.154263,-2.564726,0.208969,-0.207023,-1.18181,-0.459996,0.394099,-1.806049,-0.327551,-0.087324,0.37064,-0.81494,-1.186049,1.902623,0.228705,0.52337,1.636449,0.665828,0.640886,3.148343,1.542175,-0.94667,-1.062713,-3.893938,-0.640912,-0.353763,-1.553015,204.25,0
145015,0.179016,-0.864493,1.402479,-0.596742,1.400418,-1.050867,-0.822257,-1.673051,-0.491613,1.425836,1.209822,-0.098382,0.447735,-0.111874,-2.909265,2.443334,1.031288,-0.32976,1.440327,-0.109647,1.782412,0.734387,1.745144,-0.720664,-1.412533,0.2619,1.420279,0.928002,258.56,0
138950,0.790447,-0.46018,-0.476016,-0.969173,2.550682,-3.922645,0.861415,-0.725891,-1.030161,-0.018833,1.096467,-1.072842,0.396904,2.118749,2.435746,-0.329386,1.499307,1.226407,1.038529,0.036842,-0.616973,2.268828,1.708017,-0.179417,0.654676,0.235018,-1.080507,0.073215,59.57,0
148572,1.638238,2.373618,-0.580543,0.426955,0.436174,1.51337,-0.996955,-2.130762,-0.834148,-0.521162,0.631446,0.57943,0.428571,-0.209776,-0.472382,0.934534,0.900577,-0.733103,0.033565,-0.511793,0.664292,-0.819282,-1.108857,-0.696665,-2.919951,-0.359678,1.926598,1.250248,22.02,0
152709,-3.135703,4.468123,-5.406021,4.282944,-4.450397,-1.412222,-5.825222,0.308054,0.794551,-4.52649,3.105592,-8.118534,-0.646444,-7.478543,1.326793,-6.056868,-10.014017,-3.946844,-1.575898,0.035235,-1.417644,0.029137,1.611089,0.839174,0.24206,0.442005,-1.153136,-0.833656,173.95,1
19339,1.519432,0.35489,0.64829,0.070297,-1.700433,-0.935914,-0.145578,0.778808,-1.14981,-0.889231,-0.663918,0.392148,0.86367,0.694123,1.193594,0.344342,-0.012112,-0.747871,0.248234,0.799877,-2.091788,-0.636408,-1.478077,-0.406162,1.997124,0.250795,0.180194,2.624884,365.29,0
58339,-0.885144,1.430724,1.244378,0.683608,-3.951243,1.260786,0.835951,-0.451257,0.537624,2.385199,-2.425981,1.353722,-1.056888,0.872853,0.617442,-1.363702,0.743958,0.436107,0.657488,-0.694212,1.269616,0.13001,1.148473,-0.349316,0.84998,-0.953699,0.602538,1.220206,40.75,0
70220,1.513828,1.399161,1.092924,0.203818,-3.18965,-1.086745,-0.776093,-3.777796,-0.099868,0.293298,-1.058881,-0.444016,-2.379281,1.582988,2.556686,-2.202103,0.651849,0.545569,2.787698,0.096998,1.260767,-2.14595,-0.636005,0.822252,-3.35441,0.333536,1.996052,0.696135,53.72,0
172514,0.342975,0.568172,0.919329,-0.090205,-0.997825,2.45574,-0.554483,-0.90624,0.270562,0.586816,-0.703548,1.030553,-1.170569,0.890662,-0.622946,2.158792,0.170944,5.598603,2.687167,0.582168,-0.179299,-0.495112,0.292938,-0.278542,-3.736384,-0.780537,1.530128,-1.317373,61.37,0
146104,0.617338,-1.144415,0.177494,0.170976,-1.370466,-0.474481,0.277011,-1.071359,-0.928372,0.805063,-2.013139,0.69928,-1.204437,1.009187,2.930279,0.026455,0.148148,0.319548,2.366073,0.799495,-0.881802,-1.231864,0.761557,1.181566,2.725864,-0.614526,1.496172,2.846255,26.63,0
140695,0.445829,0.962072,0.199278,1.01851,0.816292,2.144938,-1.735359,0.82009,0.477494,0.166627,2.823289,1.92981,1.847128,-0.576758,2.974941,-0.892984,2.839993,0.763725,-0.207469,1.150868,-1.152367,0.790453,-0.437555,1.218701,0.916988,0.090202,-0.81114,1.842535,74.83,0
134874,-1.980264,1.662669,1.651603,-0.446809,4.322272,-2.569739,-0.396736,-2.709321,0.032643,0.608222,1.110243,1.777296,0.585967,0.44181,0.760732,1.916748,-0.413173,-0.617299,1.897783,1.761165,1.01042,-1.754953,-0.578613,1.392882,-0.601895,0.564037,-2.336107,3.845191,209.23,0
13820,-1.806559,1.87657,-1.018381,0.983881,-1.907622,2.796639,-1.70875,-0.857125,-1.284679,-1.910051,-0.320633,0.225793,0.955583,-1.213854,1.741803,-2.076981,0.963747,0.086048,0.990216,-1.072063,1.150864,-0.577589,1.065397,-2.399764,-0.276777,-0.684883,1.155388,0.193506,22.3,0
92886,0.778944,2.162829,0.459386,-0.248474,-0.092799,0.838195,0.058958,0.962899,0.801401,2.145993,-1.062395,1.355232,-0.669829,0.291654,-0.618734,-0.268069,1.110512,2.090807,1.357646,0.705609,1.174484,1.624306,-1.237998,-0.624687,-2.88226,1.000924,1.220016,1.938244,148.59,0
90391,1.322085,1.893478,0.147294,1.171729,-0.409886,-1.039692,-0.034922,-2.947156,0.155784,-0.747203,-2.34057,-0.121675,1.618415,-1.264936,3.580252,-1.217216,0.52018,1.292572,-1.668448,-0.354371,-1.147958,-0.339566,1.905008,-2.167604,-2.454101,0.790739,-2.207386,2.292629,21.28,0
151201,-0.659248,0.194527,-0.32198,-0.184392,-0.79572,1.024288,0.939947,-0.948771,1.600655,0.498641,1.75329,-0.18653,0.444637,2.020717,1.995957,-2.212592,1.257709,1.288781,0.068605,0.764764,0.982054,-1.625696,-0.427831,-1.110813,1.393896,-0.145751,0.829116,1.07032,33.88,0
126861,-0.077775,-0.13961,-1.860784,-0.813147,-1.581495,-2.012729,-3.096395,-3.425036,0.781916,0.750231,-0.115235,-0.686088,0.635319,0.363906,1.397194,-0.245738,0.87208,0.603299,1.316374,-0.869754,4.501253,-2.05869,0.553883,-0.084019,-2.291298,-0.465827,-1.126842,-1.074247,29.51,0
39998,0.588375,-2.118734,2.213542,-1.861759,-2.668229,-0.610006,-1.176485,-1.201424,0.877195,1.237333,0.604282,-0.209397,-0.314337,0.161689,3.434937,-1.061702,-0.311214,0.246303,3.261093,0.455374,0.523375,-3.088229,-1.349655,0.509754,-1.190735,-0.628554,-0.372647,-0.35391,5.22,0
34160,-2.278862,0.142694,-0.602213,-0.342451,0.686783,-1.057543,-2.292861,0.703951,-0.536824,0.232243,-2.160684,-0.684843,1.367577,-1.426462,0.507143,2.787427,0.793627,1.22867,1.465098,-0.536337,-1.869774,-2.220354,0.116041,-1.926046,1.918837,1.0111,-0.383407,1.068921,53.91,0
146741,1.204368,0.009346,2.133514,0.448319,1.817734,0.999476,-1.543706,-0.466623,-1.754799,1.408923,-0.677523,0.340935,0.845365,-0.636563,0.884774,-1.139103,0.810308,-0.218307,2.10135,1.844874,-1.920489,0.101098,0.872554,-0.68537,2.125802,-0.915542,-0.229228,0.504024,26.26,0
171110,0.88956,0.07315,2.497611,0.866831,-1.554914,2.604208,-1.530563,1.184904,1.421507,-2.299553,2.456532,0.395765,-0.264434,1.150877,0.98369,0.210383,1.59335,1.868036,1.027767,-0.283499,1.976763,-1.01148,-2.765878,-0.658446,0.126911,-0.781876,-0.24334,1.444206,145.85,0
43077,1.153804,-0.107047,1.11533,0.588859,0.477822,1.604081,-0.48762,1.650254,1.099862,1.961255,-1.082572,0.141946,1.366222,-2.464607,1.288162,1.720146,1.534582,2.260601,1.246621,0.890666,-1.767974,-2.416758,-1.616924,1.074873,-0.206369,-0.087102,-1.137365,-2.92574,24.72,0
102245,1.621375,1.252985,1.681405,-2.075618,-0.279683,-1.562268,-0.111938,-2.953516,-0.027964,0.708693,-0.303266,0.953464,1.104933,-0.02618,3.184497,0.171593,1.502088,-0.094515,-0.856374,0.495324,-0.200188,1.198039,0.788137,0.606987,-0.11357,-0.964399,-1.830104,-2.787534,32.35,0
124889,0.183575,-3.106832,-0.630201,-0.660213,-1.811986,-3.477651,-1.003204,-2.630546,0.531792,0.273449,-0.508139,2.953806,-1.329754,1.352619,-0.270736,0.848349,-0.857033,-2.07315,0.903031,0.819299,-0.925148,-2.564955,0.578768,-2.184859,1.115177,-0.065528,-1.658234,-0.303877,2.67,0
73869,-0.267447,1.099607,-1.606469,1.321152,-1.821485,-4.675258,0.720958,1.454408,0.235799,-1.622003,-1.302466,-0.976349,-0.103766,-1.850508,3.298973,1.792044,1.767138,-0.789496,-1.619219,1.346921,0.032887,0.46668,2.365456,2.033744,-0.041312,-0.520876,-0.195614,-0.45316,18.18,0
20587,0.8264,0.541249,-0.578627,0.161332,1.798477,-0.66677,-0.629023,-0.468787,1.268644,2.285836,-0.31536,-1.927448,-0.951033,-0.626837,1.513007,-0.489709,1.22018,2.679278,-1.522733,1.415091,0.551249,0.528418,1.185212,0.76819,3.159469,-1.439304,-0.649713,0.938797,152.36,0
163419,1.8219,-0.351326,1.291607,2.005538,-0.341865,3.028181,-0.963034,-4.715206,-0.586224,1.419409,-0.868524,0.661839,0.516908,-0.176251,1.923345,0.826808,-1.325068,-0.640295,-0.064586,0.04501,-1.562719,2.083187,-1.535383,-0.492127,-0.230663,-0.350026,-0.826867,2.162654,19.27,0
74640,-0.958476,-1.898505,-1.819419,-0.22403,1.005914,2.829213,-1.812493,-1.281278,0.042229,-0.035658,-1.491008,0.546455,-0.007627,1.205328,-2.550345,0.45378,1.631053,0.807408,1.727892,-0.117765,-1.435674,-2.118712,0.021077,-0.35562,1.394724,-0.462374,-0.909597,0.537268,0.87,0
142476,0.278886,-0.048324,-0.043005,0.942627,1.975802,-0.805787,-0.06153,0.482802,0.489835,-0.708628,0.436858,-1.255839,0.12033,-0.149067,-0.39533,0.751105,1.584989,1.083752,-0.109369,0.806152,0.139371,-3.396577,-1.65605,0.629355,-2.147096,-0.79778,-0.856287,1.534394,105.25,0
13834,-0.736019,1.363058,0.558088,-1.4563,-1.283594,-1.897058,-1.011214,-0.714904,-0.817846,0.041223,-0.831934,2.308299,-1.358626,0.613757,1.800071,-0.161242,1.146238,-0.930815,0.037549,0.232618,-1.006901,-2.648959,0.846689,1.053584,-1.999459,-2.151457,0.417945,-1.530593,3.09,0
43155,0.682065,-0.382405,-0.571541,0.225653,3.153454,-0.269572,-0.05449,1.237583,-0.451216,-2.903233,-1.436418,-0.462335,-0.786171,0.557869,0.880578,1.368569,1.139244,3.7358,0.340848,0.193702,-2.297827,-1.121206,0.723268,1.484245,1.054505,-1.084301,-0.456821,-0.46188,50.77,0
74968,-0.124131,-0.241803,-0.421821,-0.70707,0.346511,-2.108208,-0.622912,1.659214,0.653163,-1.409302,0.691719,-1.440409,-1.164873,-2.024731,1.900002,0.381697,0.100996,-0.040505,-2.378221,2.068854,0.011539,2.99624,0.494047,-1.10768,0.171619,-1.788059,0.206118,0.112898,18.74,0
134628,-0.619782,-0.708901,-0.623912,0.421059,-0.201621,-0.366234,0.126646,-3.034407,-0.129662,1.715556,0.964127,0.803915,0.181033,-0.960787,-0.492243,1.316164,0.430928,0.827723,-2.010754,1.593782,2.203501,-0.049287,2.062134,0.598433,0.710085,-0.928055,-2.294334,1.585145,161.48,0
77715,-0.131593,-0.480031,-0.193589,-0.066255,0.925224,1.376007,1.784018,-1.106322,0.054306,2.409342,0.142022,-0.50309,0.319656,-0.050684,0.434272,-2.009744,-0.464271,-1.373969,-0.290053,1.603268,3.255346,0.100771,0.427509,-1.696339,-0.116551,-0.33172,-3.19711,-0.649866,17.39,0
148844,1.609438,-0.72152,2.976331,-0.178211,-0.776832,-0.217372,-2.349321,-0.300318,-0.82005,-1.164157,0.704296,-0.87221,0.70523,0.321975,-1.630522,1.252488,1.18915,2.590886,1.718485,-0.343696,1.350837,0.223017,-5.014802,1.546199,-1.68761,-0.328185,0.67153,0.354916,115.0,0
110439,-0.283086,-1.847871,-0.546326,-0.502023,-3.249383,1.004051,0.280631,1.060795,-0.961952,-0.643581,-0.845809,0.444419,1.3109,0.398327,2.646869,-1.842814,0.917857,1.646325,0.909606,-0.261365,1.019938,-0.756022,1.536505,-1.314934,-1.756256,-1.359425,0.227958,-0.715458,14.39,0
61830,1.855915,2.841645,0.78303,-1.024872,0.798925,0.489988,-0.782789,-2.727645,1.575875,-1.727919,1.331611,1.102262,1.532772,1.468419,3.971954,-0.3814,0.018653,0.948166,2.648583,-2.072225,1.373578,-0.060189,0.991004,-0.01685,-0.458441,-1.217077,2.000111,-3.233347,57.23,0
86862,-3.275359,1.160277,1.072002,-1.457834,2.034088,-0.593037,-1.225205,-1.924029,-0.315907,-1.092653,0.139969,0.535183,0.777408,-0.519071,0.027534,1.359067,1.723375,-3.52224,0.227396,-0.114459,0.640145,-0.299409,-0.012571,-1.517759,-3.437909,0.337647,1.738387,-3.238285,115.15,0
62835,-0.656407,-0.141611,1.057683,1.186129,1.138328,2.938505,-1.878292,2.789646,-1.563389,0.37274,-0.164154,0.790903,-0.112138,1.85218,0.506404,1.186427,0.244488,0.178713,-2.736374,1.895395,-0.523108,-1.269826,0.617236,0.450047,-0.693789,-0.247141,-0.417109,1.634459,4.08,0
75170,1.086637,0.451008,0.469288,1.254852,2.705057,-0.404881,-2.458227,2.274951,-1.100052,0.551341,-1.954544,1.369939,0.222293,-1.395285,-2.233593,-0.9156,-0.457434,-2.177664,-0.801406,-0.278879,5.743266,0.342994,-1.085707,0.111176,0.480799,-0.692315,-2.665994,0.881645,2.81,0
171634,0.639103,0.793265,-0.005329,-1.16494,-3.481465,-3.583202,-0.187802,0.770447,0.515068,-0.011776,0.815173,-1.731441,-0.851397,0.854121,3.261296,0.436582,0.905051,-1.98494,-1.254731,0.611261,1.920756,0.991973,-0.717282,-1.021412,-1.108423,-0.975455,-0.587425,-0.291125,37.66,0
22268,2.822981,1.722788,-0.184502,1.195039,-1.121514,-0.243238,0.179601,-3.240577,-0.428331,2.048192,-1.878483,-0.308295,0.006034,0.094319,0.146398,0.091569,0.475128,0.310566,0.095973,-1.400922,1.446309,-0.100343,-1.383321,0.143907,3.654489,-0.287681,-1.727907,0.26901,53.88,0
116145,1.427984,0.005944,-1.037467,-0.241529,0.742581,-2.546507,0.419283,-0.17811,-1.134251,-1.710441,2.059759,-0.889264,0.048119,-0.223874,-1.184026,-0.533465,0.305403,-1.797027,0.952815,1.10744,1.320719,0.692376,-0.407024,2.228574,4.280825,-1.105313,0.507742,1.350516,2.76,0
57803,3.365424,0.677925,0.623445,-1.561983,-0.310699,0.108692,-0.486302,-0.146081,0.216157,2.886405,-0.189104,-0.832008,-1.433396,0.620616,-1.264344,-1.66566,-0.079287,-1.417564,0.035092,0.735302,0.110552,-0.351235,-1.954903,0.014731,0.178286,-1.695899,-2.194627,-2.230045,26.82,0
9498,1.308009,-0.995058,0.656001,0.572114,-1.10006,1.696526,-1.91064,-1.09708,-1.901495,0.041487,-0.680852,1.197309,0.618282,0.243004,2.583771,0.501099,1.215027,0.247125,-0.399099,0.600217,0.458461,1.608988,-2.485999,-2.779287,-1.822179,0.300565,0.149957,0.992005,11.37,0
107064,0.742152,0.087178,-0.428779,0.161182,-3.168814,-1.508585,0.154103,0.213506,-2.179412,-0.648417,1.06238,-0.967358,1.83161,-1.137063,-1.16525,2.340415,1.031984,-2.479345,-0.309779,0.506113,1.357911,1.608217,-1.130408,-1.889814,2.338361,-0.243582,2.71109,-2.154308,25.62,0
153115,2.502278,0.711009,0.489321,-0.144597,0.442308,1.143182,0.052094,-2.714205,-1.205807,-2.336222,-0.632804,0.503214,0.137505,-0.391572,1.241904,0.018492,0.934357,-0.753678,-1.838829,0.99559,1.862944,3.075903,-0.179017,-0.776896,0.771079,1.075108,-0.863482,1.345025,14.56,0
92721,-6.572987,4.110258,-6.863142,2.071523,-3.602379,-3.727751,-5.125455,-0.744946,1.136099,-3.768102,2.992342,-6.644083,-0.213478,-7.384888,1.059845,-3.971862,-7.741257,-0.925673,0.333398,0.084431,-0.619446,-1.239984,1.298276,-0.09935,-0.546131,0.838115,-0.377127,-0.383777,15.04,1
1953,2.075322,2.185317,-0.990522,-0.80905,0.196451,0.648528,-0.735713,-3.171188,-1.128427,2.096057,-0.996626,-1.358484,2.166597,0.019025,-1.3743,0.814049,0.437448,2.640017,2.978779,-0.073687,-0.944363,0.672397,-0.916483,0.361454,-2.010485,0.128178,-1.971431,0.748964,64.47,0
123666,0.749882,1.207884,-0.858618,-0.413739,0.309844,3.322558,-1.527158,-2.905626,1.56086,-1.609614,-0.092761,-2.446413,-0.1013,-0.035159,0.360146,1.392372,-0.48028,1.700036,0.879882,-1.063571,0.267175,-1.024332,1.477074,-0.030907,-3.101062,-2.822787,0.057792,-0.579655,6.01,0
27771,-0.020607,0.81672,0.247215,0.184534,-0.133281,0.207143,2.173809,1.364319,0.02563,0.955816,0.745979,-0.372462,-1.817901,-0.215596,2.154081,-1.352885,0.413059,2.620877,1.060058,1.503464,0.820383,2.877257,1.117887,0.168842,0.463001,-0.316444,-0.688183,-2.694066,75.49,0
164838,-1.441086,0.65721,-1.597227,-0.0564,2.399365,-2.003402,-0.65302,-0.232523,0.336623,0.452432,2.958957,0.978244,-0.241939,-1.157484,0.959496,0.499739,1.103718,2.297384,-0.292861,-0.30132,-0.43296,2.254573,0.546312,-0.546159,-2.145589,-1.389773,0.809347,-0.963629,46.64,0
2248,1.202747,3.077799,2.223669,-0.108279,1.027227,-1.376971,-0.398242,0.526171,0.208256,1.440537,0.949789,1.903926,0.303162,-1.708782,2.724384,-1.474123,0.889829,-1.626581,3.035871,-1.828341,1.435641,0.720156,-0.084063,0.488616,-1.427517,0.443635,-1.473009,-2.969118,5.75,0
145468,0.935504,1.16932,-2.465259,-0.765537,0.923207,1.823668,-1.279088,-4.272867,-0.140683,-2.608184,-0.153449,0.061436,-0.324109,1.584859,0.598555,1.907382,0.720848,-2.184809,-1.023694,-0.551029,-0.242831,0.067456,-2.759966,0.605853,-0.444922,-0.078422,0.357351,0.238218,77.46,0
120295,-0.34213,0.091424,0.183997,-1.155023,0.487285,2.001255,0.537921,-3.326684,0.390678,0.417337,0.09822,0.297109,0.520264,-0.252926,-0.731966,1.839183,0.254351,-1.162256,0.210421,0.297137,0.847309,-0.038585,-2.005225,0.918281,1.440422,-0.510358,0.280631,-2.14766,9.28,0
853,-0.351997,-0.270506,0.693469,-0.8629,1.073667,-0.707541,-0.71882,-1.721434,-0.70738,1.525819,-0.709271,-0.723239,-0.455059,0.205793,1.85434,2.681495,0.486996,0.575147,-0.473788,1.654706,0.770004,1.041247,-2.139805,0.436622,-1.346254,0.578495,-0.684239,-0.955158,76.65,0
147507,-0.772839,0.512652,1.764699,0.818917,-2.228308,5.174769,-1.261455,-1.617717,-0.612617,-0.8314,2.335423,-2.442307,-0.335345,-0.987618,0.190346,0.614987,0.147475,-0.109431,-0.054392,0.944673,2.874403,-0.988786,-1.941963,-0.782446,5.22128,-0.038142,-0.398056,0.653442,64.29,0
126595,-0.38458,2.62968,2.083281,-0.636758,1.757296,0.682196,-0.364024,1.658213,-0.585545,-0.202588,-2.856601,-0.235542,-0.613465,-0.077529,0.955683,1.134655,-0.064443,-0.383645,1.205966,-0.423454,-0.188714,0.265327,-0.871853,0.571672,-1.966629,0.608439,1.338783,2.301695,215.43,0
100239,0.696118,2.394988,-0.904175,-0.333526,-0.013977,-2.540048,0.80746,-0.318219,0.701018,-0.516365,0.967657,1.542796,2.071251,2.143134,3.062534,1.994805,0.551561,-1.453005,-0.864416,-0.784296,-1.420249,0.941292,3.114828,0.243416,0.247012,-1.192655,0.701313,1.008862,117.85,0
19567,0.246667,0.735124,0.660151,0.260793,0.357761,-2.545015,-0.179474,0.099368,-0.514658,-1.19275,1.240354,-0.204735,-0.250737,1.526971,-0.45438,-2.543411,-0.734119,-2.49576,0.972219,0.210954,2.281601,0.047425,-1.230268,1.023021,2.422135,0.287523,-0.809904,0.738936,49.63,0
24351,1.859815,-1.054072,0.75889,-0.834906,0.406616,1.776096,-0.274783,-0.477573,-0.66685,2.130553,0.608584,-0.311913,1.23455,-2.529069,-0.642296,0.173456,0.115423,1.798833,1.249042,1.036949,2.244541,-1.755702,1.171319,0.051384,-3.491049,1.019222,1.017565,1.602566,79.28,0
87595,0.669975,-1.752714,-0.566603,-0.441632,-2.541007,0.658753,-0.750888,0.042805,1.155369,-2.270552,0.220364,0.86383,-1.145928,2.864921,3.068734,-0.488254,-5.9e-05,1.174087,-0.93997,-0.435392,1.465102,-0.608217,0.5264,-1.135344,-3.076492,1.034123,-2.748376,2.512868,14.76,0
111089,0.652972,0.611096,0.235823,-0.224601,-0.571567,-0.101979,0.757324,0.728085,0.005612,-0.216591,-1.241147,0.212314,0.914671,1.177446,2.705482,-1.231961,-0.323164,1.160633,-0.532247,0.467942,-4.045135,1.288445,-0.647803,-0.128839,-2.693408,0.190782,-0.882497,-1.386814,30.72,0
111682,1.773885,0.722381,0.412306,0.471605,1.249214,0.790932,-0.21095,0.874463,0.147388,-0.688457,0.128939,1.329649,0.4098,-0.903398,1.196504,-0.888613,0.071733,2.54026,-1.921118,-0.805138,0.093875,1.960702,1.462099,-0.38506,-1.00941,0.844907,-1.986321,2.497435,139.69,0
70709,0.687962,-0.612252,1.596178,-0.938218,-0.345677,-0.250692,-1.030907,-0.853182,0.394782,0.889528,0.604788,0.141138,0.545193,-1.21846,1.329075,-0.680031,0.918838,-1.544637,2.135236,1.870716,0.210623,-2.792155,0.280791,-0.130385,-2.493685,0.200085,-0.723527,0.193247,51.29,0
158196,-0.684986,-1.41275,0.056272,0.601949,0.689893,-0.956664,-0.385755,-2.428286,-0.764922,-1.634694,-2.579377,-0.614045,0.176758,-1.486139,-1.210281,0.331804,0.199032,2.166347,0.752067,2.231913,2.589285,1.445843,0.19774,0.622947,-1.957985,-0.992767,-0.628658,-0.852119,45.97,0
97623,2.102727,-1.577127,-1.319203,-0.959593,3.841544,0.044103,-0.569835,-0.252871,0.089753,1.167994,-0.125474,0.620254,-0.817283,1.89045,3.492395,-0.964515,0.847037,0.440417,1.338973,0.445557,-0.131599,-0.215288,1.514563,0.95413,-0.727851,-0.954386,-0.376155,0.917335,6.57,0
127986,0.012556,1.466279,0.824389,-0.745449,-0.792137,-1.558511,0.121346,-1.407062,0.299039,-0.168257,-0.42153,-0.377643,1.407928,-0.222208,-0.185839,-1.105452,0.96019,0.9945,-2.536285,-0.726656,-1.05094,-2.467784,-1.243536,0.286876,-1.865396,-0.895569,-0.557374,-0.236077,8.12,0
98375,0.010639,0.082482,3.514995,0.832488,0.195238,0.621135,-0.591888,-2.579786,0.28083,0.453692,0.669149,0.96828,-0.363072,-1.159728,-0.797357,-0.40179,0.721676,-1.048567,0.945915,0.317218,0.878541,0.318157,-2.747719,0.1557,-3.649935,-0.852088,-0.63795,0.773622,14.28,0
753,0.426286,1.381061,0.413843,-1.071538,1.029992,-0.73656,-0.19527,-1.590199,-1.250602,-0.209935,-1.572476,1.289169,1.896376,0.778434,0.925172,-0.797254,0.573751,3.071339,0.080976,1.480107,-1.364936,-1.567225,-0.416353,1.052557,-3.263895,-0.218093,-0.989618,0.23579,297.5,0
104760,1.617917,1.092673,1.502861,0.163552,-0.729238,-2.695751,0.5448,-2.877312,-0.846822,1.070711,1.705325,0.657698,-0.517257,-0.188398,0.972429,0.688124,1.119575,-0.468639,1.845728,-0.107218,-2.873468,0.963285,-0.321771,-0.739268,-1.194776,0.716136,-0.953156,1.459818,61.36,0
80882,1.079387,1.855803,-1.337001,0.05533,-0.199476,1.640855,0.056267,-3.820434,-0.74502,2.325047,1.861709,2.298995,2.063711,1.031459,3.362708,-1.765534,0.941249,0.440151,1.353181,-0.090221,0.998168,-0.699384,-0.44644,-0.613262,-3.0838,-0.597155,0.735885,0.154701,6.19,0
723,1.747328,2.626653,2.325829,0.033905,-2.51949,1.043919,-0.923977,-1.974503,0.079053,0.892388,0.776326,0.039846,0.095125,1.93422,-0.07654,-1.391062,1.036241,-1.474646,-0.87483,0.574908,0.588331,-2.942879,0.015711,-0.765435,-1.838186,-0.628619,0.357055,-1.366549,218.68,0
77498,1.177019,0.991502,0.40795,0.327069,-2.367391,2.159532,-1.72508,-1.074495,-0.10941,-2.171773,-1.036551,1.373338,-0.603739,-0.247386,-0.855831,0.244471,1.582131,0.975829,2.576377,-1.21815,-0.113883,-1.194231,2.230087,-0.879644,1.568434,-0.277613,0.170697,-0.334353,75.74,0
140063,0.991883,0.996457,-1.700598,0.240365,-0.024474,-0.599166,-1.534806,0.471312,-0.112418,-1.056561,0.299415,1.259371,0.607439,0.031096,1.763868,-1.355717,-0.488593,0.489558,-2.101427,0.349969,0.231259,-0.334976,-1.528152,-0.823767,3.023296,-2.353166,0.118028,-1.316808,8.52,0
